species,year,decimalLatitude,decimalLongitude
Ariolimax columbianus,2009,41.302184,-124.047318
Ariolimax columbianus,2022,40.87828,-124.077144
Ariolimax columbianus,2022,40.602067,-124.147225
Ariolimax columbianus,2022,40.878189,-124.075869
Ariolimax columbianus,2021,41.108722,-124.159905
Ariolimax columbianus,2021,40.776331,-124.150012
Ariolimax columbianus,2021,41.807633,-124.080772
Ariolimax columbianus,2019,41.371202,-124.016754
Ariolimax columbianus,2021,40.877883,-124.078042
Ariolimax columbianus,2021,41.387982,-124.067732
Ariolimax columbianus,2021,40.692018,-124.140745
Ariolimax columbianus,2021,41.139962,-124.148751
Ariolimax columbianus,2013,41.068277,-124.152289
Ariolimax columbianus,2016,40.870926,-124.0729
Ariolimax columbianus,2021,40.831517,-124.181237
Ariolimax columbianus,2021,41.131206,-124.157569
Ariolimax columbianus,2021,40.763263,-124.130119
Ariolimax columbianus,2021,40.677161,-124.109208
Ariolimax columbianus,2021,41.368056,-124.014129
Ariolimax columbianus,2021,40.680394,-124.11695
Ariolimax columbianus,2021,41.401285,-124.065212
Ariolimax columbianus,2021,40.868617,-124.069686
Ariolimax columbianus,2022,41.35802,-124.03073
Ariolimax columbianus,2020,41.062214,-124.14643
Ariolimax columbianus,2011,41.403109,-124.064166
Ariolimax columbianus,2021,41.374382,-124.016182
Ariolimax columbianus,2021,40.988636,-124.11277
Ariolimax columbianus,2021,40.859362,-124.057372
Ariolimax columbianus,2021,40.686863,-124.204917
Ariolimax columbianus,2021,41.35172,-124.062928
Ariolimax columbianus,2021,40.876106,-124.072494
Ariolimax columbianus,2021,41.213259,-124.104154
Ariolimax columbianus,2018,41.359247,-124.028605
Ariolimax columbianus,2021,41.384462,-124.069092
Ariolimax columbianus,2021,40.892007,-124.079654
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2021,41.694278,-123.903725
Ariolimax columbianus,2021,40.749593,-123.972904
Ariolimax columbianus,2018,40.871498,-124.070562
Ariolimax columbianus,2015,41.387992,-124.005172
Ariolimax columbianus,2022,40.863087,-124.071219
Ariolimax columbianus,2019,41.368959,-124.015338
Ariolimax columbianus,2022,40.870989,-124.075425
Ariolimax columbianus,2022,41.062187,-124.146071
Ariolimax columbianus,2022,40.877596,-124.075924
Ariolimax columbianus,2022,40.906375,-123.707375
Ariolimax columbianus,2022,41.704527,-123.87159
Ariolimax columbianus,2021,40.870934,-124.073666
Ariolimax columbianus,2022,40.349158,-123.917118
Ariolimax columbianus,2022,41.445437,-124.029625
Ariolimax columbianus,2022,40.874843,-124.050429
Ariolimax columbianus,2022,41.366378,-124.022693
Ariolimax columbianus,2022,40.877483,-124.073564
Ariolimax columbianus,2022,41.139963,-124.147184
Ariolimax columbianus,2022,40.877738,-124.073761
Ariolimax columbianus,2022,40.877229,-124.074847
Ariolimax columbianus,2022,41.05557,-124.150506
Ariolimax columbianus,2022,40.877927,-124.075433
Ariolimax columbianus,2022,40.851978,-124.069703
Ariolimax columbianus,2022,40.74192,-124.148468
Ariolimax columbianus,2022,41.387659,-124.048721
Ariolimax columbianus,2022,41.389067,-124.04959
Ariolimax columbianus,2022,40.700353,-124.198225
Ariolimax columbianus,2022,41.359219,-124.028798
Ariolimax columbianus,2022,41.292648,-124.036813
Ariolimax columbianus,2022,41.36807,-124.014694
Ariolimax columbianus,2022,40.877855,-124.076982
Ariolimax columbianus,2022,40.308349,-123.908469
Ariolimax columbianus,2022,40.870962,-124.0755
Ariolimax columbianus,2022,41.381163,-124.015686
Ariolimax columbianus,2022,40.44278,-123.986642
Ariolimax columbianus,2022,41.770672,-124.113808
Ariolimax columbianus,2022,41.080464,-124.154708
Ariolimax columbianus,2022,40.878141,-124.077431
Ariolimax columbianus,2022,41.360573,-124.0285
Ariolimax columbianus,2022,40.879233,-124.090246
Ariolimax columbianus,2022,40.353237,-123.922997
Ariolimax columbianus,2022,41.32222,-124.045378
Ariolimax columbianus,2022,41.312897,-124.06285
Ariolimax columbianus,2018,40.496383,-123.971619
Ariolimax columbianus,2022,40.870614,-124.071759
Ariolimax columbianus,2022,41.815044,-124.108741
Ariolimax columbianus,2022,41.369836,-124.016054
Ariolimax columbianus,2022,40.877155,-124.080367
Ariolimax columbianus,2022,40.87744,-124.075938
Ariolimax columbianus,2022,40.875469,-124.075581
Ariolimax columbianus,2022,40.575696,-124.265892
Ariolimax columbianus,2022,41.776596,-124.099658
Ariolimax columbianus,2022,41.802281,-124.222947
Ariolimax columbianus,2022,40.871241,-124.071261
Ariolimax columbianus,2022,40.878545,-124.078278
Ariolimax columbianus,2022,41.860851,-123.962851
Ariolimax columbianus,2022,40.573418,-124.266203
Ariolimax columbianus,2022,41.402498,-124.055856
Ariolimax columbianus,2022,41.383866,-124.070364
Ariolimax columbianus,2022,40.878784,-124.076291
Ariolimax columbianus,2022,41.374355,-124.012642
Ariolimax columbianus,2022,40.600154,-124.14548
Ariolimax columbianus,2021,41.799162,-124.085615
Ariolimax columbianus,2022,40.878122,-124.076943
Ariolimax columbianus,2022,41.400888,-124.058783
Ariolimax columbianus,2022,40.878525,-124.07875
Ariolimax columbianus,2022,40.874859,-124.050429
Ariolimax columbianus,2021,41.790364,-124.076667
Ariolimax columbianus,2022,41.89528,-124.142295
Ariolimax columbianus,2022,40.874987,-124.071533
Ariolimax columbianus,2022,40.878696,-124.079605
Ariolimax columbianus,2022,40.87378,-124.078895
Ariolimax columbianus,2022,40.870658,-124.070075
Ariolimax columbianus,2021,41.133845,-124.157837
Ariolimax columbianus,2022,41.355173,-124.032833
Ariolimax columbianus,2021,40.703542,-124.145836
Ariolimax columbianus,2022,40.877528,-124.077953
Ariolimax columbianus,2022,41.064072,-124.142639
Ariolimax columbianus,2022,40.77542,-123.869153
Ariolimax columbianus,2022,40.873245,-124.057311
Ariolimax columbianus,2022,41.163943,-124.125683
Ariolimax columbianus,2022,40.879795,-124.077317
Ariolimax columbianus,2022,41.348595,-124.023796
Ariolimax columbianus,2022,41.396775,-124.025458
Ariolimax columbianus,2022,40.876883,-124.073203
Ariolimax columbianus,2022,40.873047,-124.073456
Ariolimax columbianus,2022,40.759967,-124.180819
Ariolimax columbianus,2022,41.402675,-124.064339
Ariolimax columbianus,2022,40.874457,-124.075903
Ariolimax columbianus,2022,41.0652,-124.146994
Ariolimax columbianus,2022,40.877987,-124.076447
Ariolimax columbianus,2022,40.877996,-124.076288
Ariolimax columbianus,2022,40.876412,-124.0717
Ariolimax columbianus,2022,40.878045,-124.069017
Ariolimax columbianus,2022,40.83478,-124.177208
Ariolimax columbianus,2022,40.870819,-124.071391
Ariolimax columbianus,2022,41.310688,-124.058434
Ariolimax columbianus,2022,41.739687,-124.184547
Ariolimax columbianus,2022,41.800947,-124.071941
Ariolimax columbianus,2022,41.739955,-124.184525
Ariolimax columbianus,2022,41.130833,-124.154878
Ariolimax columbianus,2022,40.87457,-124.065544
Ariolimax columbianus,2022,40.870983,-124.071462
Ariolimax columbianus,2022,40.700444,-124.198144
Ariolimax columbianus,2022,40.87723,-124.074958
Ariolimax columbianus,2022,41.729371,-124.108218
Ariolimax columbianus,2022,40.699008,-124.202201
Ariolimax columbianus,2022,40.699898,-124.199704
Ariolimax columbianus,2022,40.698713,-124.192925
Ariolimax columbianus,2022,41.058502,-124.144351
Ariolimax columbianus,2022,40.700901,-124.200176
Ariolimax columbianus,2022,40.877755,-124.068344
Ariolimax columbianus,2018,40.791503,-124.017953
Ariolimax columbianus,2022,40.87744,-124.070831
Ariolimax columbianus,2022,40.877268,-124.070605
Ariolimax columbianus,2022,40.877922,-124.074288
Ariolimax columbianus,2022,40.879063,-124.090478
Ariolimax columbianus,2022,40.877773,-124.076294
Ariolimax columbianus,2022,40.878183,-124.090406
Ariolimax columbianus,2017,41.812308,-124.108405
Ariolimax columbianus,2021,40.600446,-124.145966
Ariolimax columbianus,2022,40.878588,-124.07965
Ariolimax columbianus,2022,40.877152,-124.071875
Ariolimax columbianus,2022,40.877281,-124.075337
Ariolimax columbianus,2019,41.054167,-124.150555
Ariolimax columbianus,2022,40.87548,-124.074311
Ariolimax columbianus,2022,41.77577,-124.101142
Ariolimax columbianus,2022,41.065883,-124.149894
Ariolimax columbianus,2022,41.44113,-124.059539
Ariolimax columbianus,2022,40.877344,-124.074409
Ariolimax columbianus,2022,40.878872,-124.053597
Ariolimax columbianus,2022,41.402808,-124.06205
Ariolimax columbianus,2022,40.877218,-124.072677
Ariolimax columbianus,2022,40.870815,-124.076824
Ariolimax columbianus,2022,40.96915,-124.051247
Ariolimax columbianus,2022,40.876886,-124.072455
Ariolimax columbianus,2022,41.136622,-124.148819
Ariolimax columbianus,2022,41.141756,-124.158049
Ariolimax columbianus,2022,41.372997,-124.013742
Ariolimax columbianus,2022,40.877312,-124.073714
Ariolimax columbianus,2022,41.277295,-124.03025
Ariolimax columbianus,2022,40.876745,-124.072258
Ariolimax columbianus,2022,40.877577,-124.074616
Ariolimax columbianus,2022,40.042836,-124.075339
Ariolimax columbianus,2022,40.889264,-124.073279
Ariolimax columbianus,2022,40.871135,-124.068284
Ariolimax columbianus,2022,41.139717,-124.149348
Ariolimax columbianus,2022,40.87702,-124.071958
Ariolimax columbianus,2022,41.207405,-123.996468
Ariolimax columbianus,2022,40.941956,-124.127113
Ariolimax columbianus,2022,40.776116,-124.147728
Ariolimax columbianus,2022,41.372093,-124.005531
Ariolimax columbianus,2021,41.211672,-124.003999
Ariolimax columbianus,2022,41.393441,-124.014731
Ariolimax columbianus,2022,40.691895,-124.14035
Ariolimax columbianus,2019,40.877578,-124.076108
Ariolimax columbianus,2021,41.402608,-124.061683
Ariolimax columbianus,2022,41.381718,-123.99472
Ariolimax columbianus,2022,40.684276,-124.2094
Ariolimax columbianus,2022,41.207355,-123.996559
Ariolimax columbianus,2019,41.309353,-124.02334
Ariolimax columbianus,2022,40.753039,-124.145618
Ariolimax columbianus,2022,40.736936,-124.173794
Ariolimax columbianus,2019,40.690842,-124.13578
Ariolimax columbianus,2022,40.347567,-123.956613
Ariolimax columbianus,2023,41.769958,-124.211105
Ariolimax columbianus,2023,41.139858,-124.147055
Ariolimax columbianus,2020,40.689792,-124.135025
Ariolimax columbianus,2022,41.226727,-124.105171
Ariolimax columbianus,2020,41.036851,-124.116662
Ariolimax columbianus,2022,40.042697,-124.075378
Ariolimax columbianus,2020,41.319942,-124.048217
Ariolimax columbianus,2022,41.139645,-124.14788
Ariolimax columbianus,2022,41.054457,-124.14974
Ariolimax columbianus,2022,41.525886,-124.07885
Ariolimax columbianus,2022,40.0426,-124.07518
Ariolimax columbianus,2022,41.130336,-124.16355
Ariolimax columbianus,2022,40.943778,-124.118916
Ariolimax columbianus,2022,41.305637,-124.020417
Ariolimax columbianus,2019,40.671495,-124.125236
Ariolimax columbianus,2020,41.288516,-124.028205
Ariolimax columbianus,2018,41.35508,-124.0328
Ariolimax columbianus,2022,41.789772,-124.084197
Ariolimax columbianus,2022,40.878288,-124.076869
Ariolimax columbianus,2022,41.145437,-124.140151
Ariolimax columbianus,2022,41.064344,-124.146149
Ariolimax columbianus,2022,40.874843,-124.050429
Ariolimax columbianus,2022,41.834262,-122.66433
Ariolimax columbianus,2022,40.889264,-124.073279
Ariolimax columbianus,2022,40.442895,-123.986267
Ariolimax columbianus,2022,40.877868,-124.060603
Ariolimax columbianus,2020,41.740604,-124.164272
Ariolimax columbianus,2022,40.877687,-124.0764
Ariolimax columbianus,2022,40.840847,-123.894826
Ariolimax columbianus,2022,40.877198,-124.07514
Ariolimax columbianus,2022,40.877483,-124.061417
Ariolimax columbianus,2022,40.877522,-124.070542
Ariolimax columbianus,2022,40.877414,-124.073462
Ariolimax columbianus,2022,41.134983,-124.152192
Ariolimax columbianus,2022,40.947853,-123.617188
Ariolimax columbianus,2022,40.878406,-124.079476
Ariolimax columbianus,2021,41.81102,-124.091132
Ariolimax columbianus,2019,41.265597,-124.026389
Ariolimax columbianus,2022,41.374046,-124.037272
Ariolimax columbianus,2020,41.209343,-124.009509
Ariolimax columbianus,2022,41.36853,-124.014481
Ariolimax columbianus,2022,41.293147,-124.033544
Ariolimax columbianus,2020,40.656228,-124.101044
Ariolimax columbianus,2022,40.87632,-124.071419
Ariolimax columbianus,2021,40.870288,-124.069083
Ariolimax columbianus,2022,40.878556,-124.074358
Ariolimax columbianus,2022,40.87363,-124.079789
Ariolimax columbianus,2022,40.876544,-124.072532
Ariolimax columbianus,2022,40.879228,-124.077042
Ariolimax columbianus,2022,40.877651,-124.075521
Ariolimax columbianus,2022,40.877963,-124.076956
Ariolimax columbianus,2022,40.877109,-124.072493
Ariolimax columbianus,2022,40.876945,-124.072393
Ariolimax columbianus,2022,40.877099,-124.07329
Ariolimax columbianus,2019,41.404525,-124.020492
Ariolimax columbianus,2019,41.361992,-124.026493
Ariolimax columbianus,2022,40.869205,-124.06823
Ariolimax columbianus,2022,41.363973,-124.023161
Ariolimax columbianus,2022,40.699783,-124.197785
Ariolimax columbianus,2020,40.882071,-124.078192
Ariolimax columbianus,2022,40.877955,-124.076417
Ariolimax columbianus,2019,41.360486,-124.018385
Ariolimax columbianus,2015,41.054444,-124.121142
Ariolimax columbianus,2022,40.877422,-124.074343
Ariolimax columbianus,2022,41.067492,-124.149408
Ariolimax columbianus,2022,40.877799,-124.090783
Ariolimax columbianus,2022,40.876047,-124.07043
Ariolimax columbianus,2022,41.701769,-124.095477
Ariolimax columbianus,2022,41.402864,-124.062514
Ariolimax columbianus,2020,41.78979,-124.065237
Ariolimax columbianus,2020,40.877472,-124.075012
Ariolimax columbianus,2019,41.368612,-124.012681
Ariolimax columbianus,2019,41.205464,-124.01325
Ariolimax columbianus,2022,40.872724,-124.073616
Ariolimax columbianus,2022,40.877232,-124.071647
Ariolimax columbianus,2021,40.876808,-124.073053
Ariolimax columbianus,2019,41.40327,-124.062286
Ariolimax columbianus,2022,40.877484,-124.068048
Ariolimax columbianus,2019,40.876908,-124.065758
Ariolimax columbianus,2022,41.814533,-124.106407
Ariolimax columbianus,2022,41.80099,-124.072095
Ariolimax columbianus,2021,41.359252,-124.031777
Ariolimax columbianus,2020,40.878545,-124.079927
Ariolimax columbianus,2021,41.207442,-123.996351
Ariolimax columbianus,2022,41.039161,-124.104953
Ariolimax columbianus,2020,40.87745,-124.075417
Ariolimax columbianus,2022,40.877684,-124.073163
Ariolimax columbianus,2019,40.87792,-124.076312
Ariolimax columbianus,2022,41.410982,-124.029948
Ariolimax columbianus,2022,40.8781,-124.077422
Ariolimax columbianus,2022,40.877735,-124.076206
Ariolimax columbianus,2022,40.875621,-124.056284
Ariolimax columbianus,2022,40.876479,-124.072418
Ariolimax columbianus,2022,41.367767,-124.019464
Ariolimax columbianus,2022,40.877685,-124.074735
Ariolimax columbianus,2022,41.367992,-124.019465
Ariolimax columbianus,2022,41.53453,-124.078094
Ariolimax columbianus,2022,40.877214,-124.071884
Ariolimax columbianus,2022,40.877517,-124.073452
Ariolimax columbianus,2022,40.878875,-124.078931
Ariolimax columbianus,2022,40.874859,-124.050429
Ariolimax columbianus,2022,41.39568,-124.015214
Ariolimax columbianus,2022,40.876755,-124.072596
Ariolimax columbianus,2022,40.878097,-124.077646
Ariolimax columbianus,2022,41.354702,-124.034037
Ariolimax columbianus,2022,40.877275,-124.069277
Ariolimax columbianus,2022,40.68346,-124.123787
Ariolimax columbianus,2020,40.875697,-124.068782
Ariolimax columbianus,2022,41.019275,-124.106247
Ariolimax columbianus,2022,40.877823,-124.076378
Ariolimax columbianus,2022,41.795944,-124.086586
Ariolimax columbianus,2022,40.938988,-124.128114
Ariolimax columbianus,2022,40.877486,-124.075685
Ariolimax columbianus,2022,41.439438,-124.03917
Ariolimax columbianus,2022,40.878771,-124.069937
Ariolimax columbianus,2022,40.877763,-124.076773
Ariolimax columbianus,2022,40.878578,-124.079687
Ariolimax columbianus,2022,40.876675,-124.070308
Ariolimax columbianus,2022,40.877208,-124.075172
Ariolimax columbianus,2022,40.877737,-124.074814
Ariolimax columbianus,2022,40.877793,-124.076225
Ariolimax columbianus,2022,40.700031,-124.198276
Ariolimax columbianus,2022,40.876295,-124.147955
Ariolimax columbianus,2022,41.321174,-124.048439
Ariolimax columbianus,2019,41.377712,-124.036026
Ariolimax columbianus,2022,40.876906,-124.073213
Ariolimax columbianus,2022,40.870936,-124.074883
Ariolimax columbianus,2022,40.871805,-124.074574
Ariolimax columbianus,2020,40.974166,-124.035339
Ariolimax columbianus,2022,40.87757,-124.068409
Ariolimax columbianus,2021,41.698257,-124.104004
Ariolimax columbianus,2019,40.878024,-124.076764
Ariolimax columbianus,2022,40.87833,-124.090421
Ariolimax columbianus,2022,40.870974,-124.074822
Ariolimax columbianus,2014,41.138536,-124.158226
Ariolimax columbianus,2021,41.787868,-124.065918
Ariolimax columbianus,2022,41.397572,-124.065742
Ariolimax columbianus,2021,41.410984,-124.028786
Ariolimax columbianus,2022,40.875043,-124.073379
Ariolimax columbianus,2020,40.870247,-124.069947
Ariolimax columbianus,2022,40.962982,-124.089676
Ariolimax columbianus,2022,40.87686,-124.071928
Ariolimax columbianus,2022,40.876979,-124.071653
Ariolimax columbianus,2022,40.877376,-124.075108
Ariolimax columbianus,2022,41.134003,-124.154258
Ariolimax columbianus,2022,40.876842,-124.072096
Ariolimax columbianus,2022,40.877048,-124.070969
Ariolimax columbianus,2022,40.877222,-124.066205
Ariolimax columbianus,2022,41.526237,-124.077965
Ariolimax columbianus,2022,40.877366,-124.071047
Ariolimax columbianus,2022,41.401855,-124.061333
Ariolimax columbianus,2022,41.072754,-124.142326
Ariolimax columbianus,2021,40.767765,-124.138832
Ariolimax columbianus,2021,41.13647,-124.155222
Ariolimax columbianus,2021,40.87975,-124.067453
Ariolimax columbianus,2022,41.37368,-124.013558
Ariolimax columbianus,2022,40.876811,-124.072034
Ariolimax columbianus,2022,40.876047,-124.07043
Ariolimax columbianus,2022,40.877465,-124.074462
Ariolimax columbianus,2019,41.812975,-124.108009
Ariolimax columbianus,2022,41.054233,-124.1519
Ariolimax columbianus,2021,41.137131,-124.156048
Ariolimax columbianus,2022,40.878003,-124.074518
Ariolimax columbianus,2022,40.877904,-124.073404
Ariolimax columbianus,2022,40.4877,-123.979668
Ariolimax columbianus,2022,40.870467,-124.069872
Ariolimax columbianus,2021,41.435223,-124.058113
Ariolimax columbianus,2022,41.40208,-124.055472
Ariolimax columbianus,2022,40.876367,-124.147667
Ariolimax columbianus,2022,41.374693,-124.031371
Ariolimax columbianus,2022,41.526953,-124.078688
Ariolimax columbianus,2021,41.067684,-124.15538
Ariolimax columbianus,2022,40.875807,-124.07208
Ariolimax columbianus,2020,41.309638,-123.959428
Ariolimax columbianus,2021,41.325199,-124.005859
Ariolimax columbianus,2022,40.879545,-124.07806
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2022,41.367368,-124.01856
Ariolimax columbianus,2022,40.879047,-124.073608
Ariolimax columbianus,2019,40.877064,-124.071574
Ariolimax columbianus,2020,41.31942,-124.044617
Ariolimax columbianus,2022,40.778345,-124.14888
Ariolimax columbianus,2022,41.585595,-124.084703
Ariolimax columbianus,2022,41.058385,-124.146043
Ariolimax columbianus,2019,40.878079,-124.076733
Ariolimax columbianus,2022,40.874806,-124.073739
Ariolimax columbianus,2022,41.355294,-124.030501
Ariolimax columbianus,2019,40.877382,-124.076226
Ariolimax columbianus,2022,40.868652,-124.072502
Ariolimax columbianus,2021,40.870383,-124.069764
Ariolimax columbianus,2022,40.877093,-124.0738
Ariolimax columbianus,2022,40.876347,-124.147842
Ariolimax columbianus,2022,40.87505,-124.076602
Ariolimax columbianus,2021,40.868092,-123.51712
Ariolimax columbianus,2015,41.209939,-124.007599
Ariolimax columbianus,2021,40.87899,-124.079031
Ariolimax columbianus,2021,40.877517,-124.075369
Ariolimax columbianus,2020,41.766119,-124.108129
Ariolimax columbianus,2021,40.870782,-124.070677
Ariolimax columbianus,2021,40.44286,-124.002258
Ariolimax columbianus,2021,40.87748,-124.070647
Ariolimax columbianus,2021,41.139789,-124.14716
Ariolimax columbianus,2021,41.850728,-123.908613
Ariolimax columbianus,2021,41.864872,-124.138878
Ariolimax columbianus,2021,40.876175,-124.068501
Ariolimax columbianus,2021,41.366835,-124.017869
Ariolimax columbianus,2021,40.77457,-124.147622
Ariolimax columbianus,2021,40.876689,-124.072554
Ariolimax columbianus,2021,41.791028,-124.080383
Ariolimax columbianus,2021,40.877362,-124.072997
Ariolimax columbianus,2021,40.632705,-124.065138
Ariolimax columbianus,2021,41.32163,-124.04876
Ariolimax columbianus,2021,40.877287,-124.075219
Ariolimax columbianus,2021,40.877247,-124.073647
Ariolimax columbianus,2021,41.655255,-124.1231
Ariolimax columbianus,2021,40.870278,-124.070053
Ariolimax columbianus,2021,40.775738,-124.148117
Ariolimax columbianus,2021,41.398212,-124.026309
Ariolimax columbianus,2021,40.877515,-124.070179
Ariolimax columbianus,2021,41.377761,-124.014476
Ariolimax columbianus,2021,40.874984,-124.076068
Ariolimax columbianus,2021,40.8792,-124.080642
Ariolimax columbianus,2021,40.349727,-123.991826
Ariolimax columbianus,2021,40.833068,-124.0465
Ariolimax columbianus,2021,41.795894,-124.086281
Ariolimax columbianus,2021,40.877813,-124.076443
Ariolimax columbianus,2021,42.029303,-124.251607
Ariolimax columbianus,2021,40.877173,-124.070545
Ariolimax columbianus,2020,40.870387,-124.073821
Ariolimax columbianus,2021,40.869642,-124.073045
Ariolimax columbianus,2021,41.69972,-124.095353
Ariolimax columbianus,2021,41.083047,-124.15071
Ariolimax columbianus,2021,40.876767,-124.073122
Ariolimax columbianus,2021,40.877235,-124.072277
Ariolimax columbianus,2017,41.133839,-124.155403
Ariolimax columbianus,2021,40.869997,-124.069727
Ariolimax columbianus,2021,40.874868,-124.050429
Ariolimax columbianus,2021,40.874859,-124.050429
Ariolimax columbianus,2015,41.323132,-124.078678
Ariolimax columbianus,2021,41.082394,-124.151567
Ariolimax columbianus,2019,40.775654,-124.145989
Ariolimax columbianus,2009,41.651213,-124.119862
Ariolimax columbianus,2021,41.401747,-124.060038
Ariolimax columbianus,2018,40.876985,-124.067938
Ariolimax columbianus,2021,41.038937,-124.103415
Ariolimax columbianus,2013,41.797428,-124.085113
Ariolimax columbianus,2016,41.4039,-124.0648
Ariolimax columbianus,2021,41.394817,-124.008636
Ariolimax columbianus,2021,40.308167,-123.908531
Ariolimax columbianus,2018,41.851406,-123.908422
Ariolimax columbianus,2021,41.0825,-124.150147
Ariolimax columbianus,2021,41.082357,-124.151213
Ariolimax columbianus,2019,41.85263,-124.122764
Ariolimax columbianus,2021,41.082417,-124.151581
Ariolimax columbianus,2021,40.879213,-124.079833
Ariolimax columbianus,2021,40.877875,-124.076478
Ariolimax columbianus,2021,40.948437,-124.120742
Ariolimax columbianus,2021,41.392784,-124.066952
Ariolimax columbianus,2021,40.877844,-124.071932
Ariolimax columbianus,2021,40.800014,-124.15342
Ariolimax columbianus,2021,40.876861,-124.067518
Ariolimax columbianus,2019,40.943298,-124.12661
Ariolimax columbianus,2021,40.876594,-124.07605
Ariolimax columbianus,2021,40.957195,-124.113883
Ariolimax columbianus,2018,41.78983,-124.084861
Ariolimax columbianus,2011,41.39676,-124.02568
Ariolimax columbianus,2018,41.378412,-124.015158
Ariolimax columbianus,2021,41.095352,-124.152199
Ariolimax columbianus,2021,41.698826,-124.137672
Ariolimax columbianus,2014,41.768295,-124.110689
Ariolimax columbianus,2021,40.876613,-124.076033
Ariolimax columbianus,2021,40.860107,-124.056134
Ariolimax columbianus,2021,40.877468,-124.074611
Ariolimax columbianus,2021,41.65537,-124.125869
Ariolimax columbianus,2021,41.402787,-124.059753
Ariolimax columbianus,2021,41.130358,-124.153678
Ariolimax columbianus,2021,40.877843,-124.076576
Ariolimax columbianus,2021,41.40178,-124.059569
Ariolimax columbianus,2021,41.083212,-124.149858
Ariolimax columbianus,2021,40.878042,-124.07634
Ariolimax columbianus,2021,41.402558,-124.062508
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2021,40.877945,-124.076286
Ariolimax columbianus,2021,40.87838,-124.079108
Ariolimax columbianus,2021,40.877627,-124.073194
Ariolimax columbianus,2021,41.402486,-124.0625
Ariolimax columbianus,2021,41.082383,-124.151397
Ariolimax columbianus,2021,40.877125,-124.064583
Ariolimax columbianus,2021,40.89181,-124.072309
Ariolimax columbianus,2021,40.419513,-123.975776
Ariolimax columbianus,2021,40.877639,-124.07006
Ariolimax columbianus,2021,40.877178,-124.071105
Ariolimax columbianus,2021,40.87059,-124.069816
Ariolimax columbianus,2021,41.790554,-124.080803
Ariolimax columbianus,2021,41.670901,-124.133524
Ariolimax columbianus,2021,41.692889,-124.129049
Ariolimax columbianus,2021,40.876983,-124.072058
Ariolimax columbianus,2021,41.388547,-124.014922
Ariolimax columbianus,2021,40.875797,-124.075478
Ariolimax columbianus,2014,40.870601,-124.071937
Ariolimax columbianus,2021,41.394178,-124.024483
Ariolimax columbianus,2021,40.876968,-124.063989
Ariolimax columbianus,2021,41.394077,-124.014239
Ariolimax columbianus,2021,40.87816,-124.076298
Ariolimax columbianus,2021,41.394108,-124.014267
Ariolimax columbianus,2021,41.083053,-124.150719
Ariolimax columbianus,2021,40.877625,-124.075942
Ariolimax columbianus,2021,40.876272,-124.065089
Ariolimax columbianus,2021,40.866878,-124.080728
Ariolimax columbianus,2021,41.368387,-124.01455
Ariolimax columbianus,2021,40.877728,-124.0764
Ariolimax columbianus,2021,40.870492,-124.071273
Ariolimax columbianus,2021,40.826203,-124.180344
Ariolimax columbianus,2021,40.870591,-124.069863
Ariolimax columbianus,2021,41.807663,-124.084939
Ariolimax columbianus,2021,40.87083,-124.072869
Ariolimax columbianus,2021,41.306145,-124.058486
Ariolimax columbianus,2018,40.871868,-124.071659
Ariolimax columbianus,2021,40.878413,-124.090199
Ariolimax columbianus,2021,40.760834,-124.144676
Ariolimax columbianus,2019,40.874843,-124.050429
Ariolimax columbianus,2021,40.572003,-124.258378
Ariolimax columbianus,2021,40.877953,-124.076457
Ariolimax columbianus,2021,40.876803,-124.070983
Ariolimax columbianus,2021,41.159406,-124.122428
Ariolimax columbianus,2021,41.864368,-124.138901
Ariolimax columbianus,2021,41.20802,-124.01265
Ariolimax columbianus,2021,40.870604,-124.073467
Ariolimax columbianus,2021,40.876126,-124.05854
Ariolimax columbianus,2021,40.876945,-124.072611
Ariolimax columbianus,2021,40.891307,-124.072059
Ariolimax columbianus,2021,41.083053,-124.150719
Ariolimax columbianus,2021,40.567425,-124.254878
Ariolimax columbianus,2021,41.717153,-124.144434
Ariolimax columbianus,2021,40.964212,-124.089696
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2021,41.061858,-124.148269
Ariolimax columbianus,2021,40.775014,-124.146546
Ariolimax columbianus,2021,40.572003,-124.258374
Ariolimax columbianus,2021,40.877547,-124.085151
Ariolimax columbianus,2021,40.878477,-124.090144
Ariolimax columbianus,2021,41.16232,-124.1289
Ariolimax columbianus,2021,40.877493,-124.075458
Ariolimax columbianus,2021,41.717263,-124.144448
Ariolimax columbianus,2021,41.933029,-122.840691
Ariolimax columbianus,2021,40.878328,-124.079855
Ariolimax columbianus,2021,41.082295,-124.151367
Ariolimax columbianus,2021,40.87878,-124.089588
Ariolimax columbianus,2021,40.877149,-124.068942
Ariolimax columbianus,2021,41.082675,-124.150833
Ariolimax columbianus,2015,41.139851,-124.152267
Ariolimax columbianus,2018,40.777189,-124.14807
Ariolimax columbianus,2021,40.877093,-124.072116
Ariolimax columbianus,2021,40.877828,-124.074739
Ariolimax columbianus,2019,41.814063,-124.112039
Ariolimax columbianus,2021,40.87767,-124.067689
Ariolimax columbianus,2021,40.874843,-124.050429
Ariolimax columbianus,2021,40.878561,-124.073467
